screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
nickmick523,2021-09-07T12:05:42Z,"Πρέπει να σταματήσουμε να συνδέουμε συνέχεια το pole dancing με το strip tease.. όπως κι με άλλες μορφές χορού, έτσι πιστεύω ότι μέσω κι αυτής μπορούν να εκφράσουν ελεύθερα οι χορευτ@ τα όποια συναισθήματα τους ❤️❤️❤️ #metoo #metooGR #καμιαμονη #poledance https://t.co/HeQS5tLHkH",,,"he/him. I like helping people and being kind to others. also, I guess I'm a leftist, though I still can't wholeheartedly support a party. I live in Koulistan.",Twitter for Android,el,1435212681426964489
kantskou,2021-09-07T11:28:13Z,τώρα δε ξέρω 🤔 το έκλεισε από μόνος του ή του το κλείσανε γιατί κ αυτός έλεγε τα πράγματα έξω από τα δόντια 🤔@NoNameMeTooGR #MeToo #metooGR,,,"Αγαπάω  πολύ τα ζώα,όχι τα δίποδα ,τουιταρω για πλακα, όποιος δεν έχει χιούμορ ας πάει αλλού.Κ κάπου κάπου τα χώνω κ στο κράτος 😂😂🤪🤪❤️❤",Twitter for Android,el,1435203246629470208
VsPtrk,2021-09-07T11:07:12Z,Συστήνω ανεπιφύλακτα να δείτε @TheMornningShow από @AppleTV . Σειρά με εξαιρετικές ερμηνείες . Δείχνει πολύ ωραια το κίνημα #metoo αλλά και πως οι γυναίκες που το έχουν βιώσει παίρνουν το θάρρος να μιλήσουν,,,,Twitter for iPhone,el,1435197956815208450
Kalimeraellada_,2021-09-07T10:59:02Z,#ΕΛΛΑΔΑ #metoo #metoogreece #ΠΑΥΛΟΣΧΑΪΚΑΛΗΣ Έκανε το αντίθετο απ’ τον Φιλιππίδη: Η κίνηση – ματ του Παύλου Χαϊκάλη… https://t.co/zBOsxnYaMK,,,Ανεξάρτητο ενημερωτικό portal,dlvr.it,el,1435195901333491716
nickmick523,2021-09-07T10:08:56Z,"Μεγάλη ξεφτίλα να φτιάχνεις άρθρα άνευ ουσίας και με #clickbait τίτλους, ειδικά όταν σχετίζονται με έναν βιαστή..... Όχι, μέχρι τώρα δεν έχει κάνει καμία καταγγελία ή καινούργια δήλωση. #metoo #metooGR #Φιλιππιδης
https://t.co/KC3sbZ7bqx",,,"he/him. I like helping people and being kind to others. also, I guess I'm a leftist, though I still can't wholeheartedly support a party. I live in Koulistan.",Twitter for Android,el,1435183293352357889
thanasima_agna,2021-09-07T09:42:08Z,Τη Φαιη μπορεί να μην την πάω αλλά στα θέματα του #MeToo είναι καταπέλτης και δεν διαπραγματευεται κανένα ελαφρυντικό σε κανέναν δικηγόρο θύτη. Μπράβο της. Εγώ το σωστό θα το πω. #toprwino,,,"♋με♑:50% Θανάσιμα+50% Αγνά Tweets.
1.👮‍♂️της📺 & της ελλ. γλώσσας. 2.🐶,🐱,🍫,🥯,🥞=♥️. 3.9⃣0⃣s=💙. 4.Ρατσισμός:🚫 5.Humour: ➕➕➕
👨‍🎓: ΠΑΛΙΕΣ ΕΛΛΗΝΙΚΕΣ ΣΕΙΡΈΣ",Twitter for Android,el,1435176551549706241
thanasima_agna,2021-09-07T09:25:39Z,"Θα κράξετε Αιμίλιο Χειλακη από #agriesmelisses στο #toprwino για το support σε Λιγναδη ως φίλος του κλπ με βάση το #MeToo ή θα το ξεχάσετε για να ασχοληθούμε μόνο με το νέο του επαγγελματικο βήμα που θα κάνει χαμό, ως σούπερ κακός μετά τον Μπισμπικη? 😜 https://t.co/1anedmsIfN",,,"♋με♑:50% Θανάσιμα+50% Αγνά Tweets.
1.👮‍♂️της📺 & της ελλ. γλώσσας. 2.🐶,🐱,🍫,🥯,🥞=♥️. 3.9⃣0⃣s=💙. 4.Ρατσισμός:🚫 5.Humour: ➕➕➕
👨‍🎓: ΠΑΛΙΕΣ ΕΛΛΗΝΙΚΕΣ ΣΕΙΡΈΣ",Twitter for Android,el,1435172400652562434
Victor_Shade_,2021-09-07T09:16:00Z,Ξέρεις τι είναι χειρότερο σε μια κοινωνία ακόμη και από τον βιαστή;όσοι προσπαθούν να τον δικαιολογήσουν #MeToo #stopvictimblaming,,,"Όχι φασίστες,ρατσιστές,ομοφοβικοί,σεξιστές,μόνο άνθρωποι.
Σκύλοι,τα καλύτερα πλάσματα στον πλανήτη.Love is Love.Υποστηρίζω το φεμινισμό.Antifa",Twitter for Android,el,1435169972762947587
grandradio1,2021-09-07T08:33:28Z,"Στράτος #Τζώρτζογλου: «Έχανα τα μαλλιά μου, είχε γεμίσει σπυριά το κεφάλι μου» https://t.co/PdMjtOi4QV #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη",,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435159270413242372
grandradio1,2021-09-07T07:08:35Z,Μαρία #Σάκκαρη: Επική ανατροπή και νίκη – Προκρίθηκε στους «8» του #USOpen  https://t.co/uREedJMe5G  #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435137909976338437
grandradio1,2021-09-07T06:57:32Z,#Οικονόμου – Και οι παιδίατροι στον αγώνα για τον #εμβολιασμό – Δεν αποκλείεται η υποχρεωτικότητα στην #εκκλησία https://t.co/dqMqQp9mCi #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #happyday  #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435135127647145984
grandradio1,2021-09-07T05:21:17Z,#Θεσσαλονίκη:Σημεία δωρεάν ελέγχου #Covid-19 από τον #ΕΟΔΥ την Τρίτη 7 Σεπτεμβρίου https://t.co/5wTeTrUNPy #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #happyday #toprwino #Tlive #κρουσματα #opentv #GiTisElias,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435110906694877185
grandradio1,2021-09-07T04:47:18Z,#Δωρεάν #rapidtests στο γυάλινο #περίπτερο στον Κήπο της Άμμου https://t.co/3x7LVPNjnq #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive #thessalonikh #Θεσσαλονίκη,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435102350969032705
grandradio1,2021-09-07T04:24:04Z,ΕΣΘ: Δεν ισχύουν οι ενδιάμεσες #εκπτώσεις κατά την περίοδο της #ΔΕΘ https://t.co/LSfIkduFHX #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #κρουσματα #opentv #GiTisElias,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1435096505963139072
madam_shou,2021-09-06T21:39:39Z,"Τι είναι τα προκλητικά ρούχα; Ποια είναι; 
#MeToo https://t.co/ZgkXXQ9FaQ",,,"Με την ελπίδα μιας στιγμής, μας χρέωσαν όλο το μέλλον.",Twitter for Android,el,1434994731856113665
Callioperibena,2021-09-06T21:01:06Z,Άλλο ένα σίχαμα της φύσης …#MeToo https://t.co/wX3pRROM3x,,,"Αυτόνομη ,αδέσποτη και ανιδιοτελής. Φασιστοναζίδια και ψέκες ουστ.#team_musicLov3rs",Twitter for iPhone,el,1434985027964739593
kostisbitsios,2021-09-06T20:20:58Z,Παραιτήθηκε ο πρόεδρος της ΑΕΠΠ μετά τις καταγγελίες για βιασμό και σεξουαλικές παρενοχλήσεις https://t.co/5SPgfQX9Rp #metoo #metooGR Το ψάρι βρωμά από το κεφάλι.,,,Lawyer https://t.co/tnXU2SYjwH Activist. 9 years in my life - A TRUE COLLECTOR (according to @BarbraStreisand),Twitter Web App,el,1434974928420409346
grandradio1,2021-09-06T19:57:54Z,Έρωτας αλά #ιταλικά για τη Μαίρη #Συνατσάκη https://t.co/oj4cTbJgj0 #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #topchefgr #σασμος #sasmos,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434969124061470732
grandradio1,2021-09-06T19:11:08Z,#ΡοζίταΣώκου: Η πρώτη εμφάνισή της μετά την περιπέτεια με την #υγεία της https://t.co/DSCQewvbDm #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive #κρουσματα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434957355876327424
grandradio1,2021-09-06T18:48:50Z,#ΟΑΕΔ: Παράταση για τη συμμετοχή #βιβλιοπωλείων στο πρόγραμμα χορήγησης επιταγών αγοράς βιβλίων https://t.co/WIG7jCcBPf #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434951742068776970
fantomasgr1,2021-09-06T18:43:29Z,Δικαστικό #metoo: Παραίτηση του προέδρου της ΑΕΠΠ μετά τις καταγγελίες για σεξουαλική κακοποίηση - https://t.co/lqD0tAbCEs https://t.co/wodaBc9ccH,,,"https://t.co/kzoxQeUThG Ειδήσεις από Ελλάδα | Ειδήσεις με άλλη ματιά στην πολιτική, οικονομία, κοινωνία.
Η ηλεκτρονική έκδοση του περιοδικού FANTOMAS.",Fantomas Twitter,el,1434950396703825925
grandradio1,2021-09-06T18:23:50Z,#Συνταγή για σπιτική #λεμονόπιτα που θα λατρέψετε https://t.co/w0qLkDauvY #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive #κρουσματα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434945450973573124
grandradio1,2021-09-06T18:02:03Z,Στο #νοσοκομείο ο #Πελέ https://t.co/zfqMa7BKld #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive #κρουσματα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434939970968592385
grandradio1,2021-09-06T17:16:15Z,#ΝτουέινΤζόνσον: Ο σωσίας του «The Rock» είναι αστυνομικός και έχει γίνει viral https://t.co/9r9kT3lT2D #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #MegaKalimera #toprwino #Tlive #κρουσματα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434928443108495365
grandradio1,2021-09-06T16:05:44Z,#Σεισμός ΤΩΡΑ κοντά στη #Νίσυρο https://t.co/R6NTxXv6hZ #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses #PameDanai #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #ανατιμησεις #MegaKalimera #toprwino #Tlive #κρουσματα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434910698132357129
grandradio1,2021-09-06T15:47:03Z,Χρυσή Αυγή: Αποφυλακίζεται ο Μιχάλης #Αρβανίτης https://t.co/cCJLZKfUZf #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses #PameDanai #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #ανατιμησεις #MegaKalimera #toprwino #Tlive,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434905997974417415
grandradio1,2021-09-06T15:10:22Z,Πέθανε ο Ζαν Πολ #Μπελμοντό https://t.co/A0DAi7my8u #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses #PameDanai #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #ανατιμησεις #MegaKalimera #toprwino #Tlive,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434896763375206400
grandradio1,2021-09-06T15:04:58Z,#ΜίκηςΘεοδωράκης: Νέα διαμάχη για το γραφείο τελετών https://t.co/KGuNQ5KxaB #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses #PameDanai #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #ανατιμησεις #MegaKalimera #toprwino,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434895407314870278
Dikastiko_gr,2021-09-06T14:37:13Z,Δικαστικό #metoo: Παραίτηση του προέδρου της ΑΕΠΠ μετά τις καταγγελίες για σεξουαλική κακοποίηση – Τι αποκάλυπτε το https://t.co/bRQ0816FyB https://t.co/IgCiBmehNJ,,,"Έμπειροι δημοσιογράφοι του δικαστικού ρεπορτάζ ""φέρνουν"" την είδηση, από την πηγή των γεγονότων που είναι οι δικαστικές αίθουσες, στις οθόνες σας!",WordPress.com,el,1434888422968147979
mpscp14,2021-09-06T13:54:50Z,"Πόσο στοίχημα πάτε ότι η  φάμπρικα με τις 🙊 είναι στημένη εκ των έσω;

#ΕΜΒΟΛΙΑΣΜΟΙ #BigBrotherGR  #κυβερνηση_καρναβαλι #Μητσοτακης #Εμβολιο #ανασχηματισμος #ανεμβολιαστοι #MeToo #poioseinaiproiniatika #ανατιμησεις #Εμβολια #Πολιτικης_Προστασιας https://t.co/IcQwpu4mbX",,,"-Τὸ νικᾶν αὐτὸν αὑτὸν πασῶν νικῶν πρώτη τε καὶ ἀρίστη.
-Ο θάνατος είναι σίγουρος, η ώρα του όχι.",Twitter for Android,el,1434877758295916544
haikalis,2021-09-06T12:57:08Z,"Ένα μεγάλο μέρος της κοινωνίας θεωρεί ότι πάμε μπροστά με το #Metoo κλπ.
Επίσης αξιοσημείωτο μέρος δίνει εξουσία, πλούτη &amp; δημοσιότητα σε τέτοιες μορφές τέχνης (;).
Τι θα γίνει αν αυτά τα δύο 'μέρη' αντί να συνυπάρχουν ειρηνικά, επιτέλους συγκρουστούν;
Θα πέσουμε από τα σύννεφα.. https://t.co/LITKDWO1Io",,,"Chairman of PR Comm Effect & Chief Strategist.Likes basket, Networks (the social and specifically the human ones).Focus on Pathos, Logos, Ethos",Twitter Web App,el,1434863237040902153
to_giagiopoulo,2021-09-06T10:45:11Z,Η καινούργια μόδα στις νέες και στους νέους λέγετε Escorting ούτε #MeToo ούτε η αστυνομία μπορει να κάνει κάτι...μόνο από το σπίτι σου μπορείς να μάθεις πως να φαίνεσαι και να φέρεσαι,,,Γειά χαρά νταν και αντουν νταν νταν,Twitter for Android,el,1434830028643180547
grandradio1,2021-09-06T09:34:09Z,#HappyDay: Η αλλαγή με τον Δήμο #Βερύκιο https://t.co/xwx6dsMkZs #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses #PameDanai #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #ανατιμησεις #MegaKalimera #toprwino,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434812152305655809
parakatianesout,2021-09-06T09:02:41Z,"Αυτό το μαλακιστήρι δεν ξέρει ότι μια 22ρα δεν παντρεύεται και ότι όποια κάνει παιδιά στα 30 δεν σημαίνει ότι πριν ""παρταρε"" με 50 άντρες αλλά σπούδαζε δούλευε κλπ;;; Φτύνω στα μούτρα τον σεξισμό σου μαλακα
#MeToo https://t.co/j0yOk9kTld",,,Πελούσια πρωτευουσιάνα με αλλεργία στις παρακατιανές βλαχάρες,Twitter for Android,el,1434804233317064706
grandradio1,2021-09-06T08:43:35Z,Πέθανε ο Βασίλης Κουρτάκης https://t.co/JpZFgH7FRn #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses #PameDanai #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #ανατιμησεις #MegaKalimera #toprwino,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434799429744304130
ZOK756,2021-09-06T08:35:04Z,Προκαλεί η Μπριζίτ Μπαρντό με τις θέσεις της για το κίνημα #MeToo - Free Sunday https://t.co/YTCijht7I2,,,"εδώ ζώ στην Αθήνα  ,τις μαλακίες σας τις δέχομαι για να γελάω
τη χυδαιότητά σας κ την ανωμαλία σας ,όχι",Twitter Web App,el,1434797282399031297
toulousaki,2021-09-06T08:18:13Z,"Περιμένουμε να δικαιωθείς και με την ψευδομηνυση/ συκοφαντική δυσφήμιση. Έχασες τη δουλειά σου κ την αξιοπρέπεια σ, άρα πρέπει ν υποστεί ανάλογες συνέπειες. 
Τέτοιες ψευδείς καταγγελίες κάνουν κακό στα άτομα που ΠΡΑΓΜΑΤΙΚΑ έχουν κακοποιηθεί. Στα ΠΡΑΓΜΑΤΙΚΑ θύματα #metoo #metoogr https://t.co/Ak05Zj2CdE",,,,Twitter for iPhone,el,1434793043039854594
grandradio1,2021-09-06T08:14:59Z,Ανοιχτή Ενημερωτική #Εκδήλωση για τον εμβολιασμό κατά του #κορωνοϊού από το Τμήμα Ιατρικής του #ΑΠΘ https://t.co/xeesusBTJE #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #koinoniaoramega #Λαρισα,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434792232159256580
grandradio1,2021-09-06T06:45:12Z,#MadClip: #Σήμερα η κηδεία του σε #live μετάδοση στο #YouTube – Το νέο #βίντεο από το #τροχαίο https://t.co/guuoAjuxFb #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #ανατιμησεις,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434769633828036608
grandradio1,2021-09-06T06:21:34Z,"#Σεισμός 4,3 Ρίχτερ στη #Ρόδο τα ξημερώματα https://t.co/zV0zowhv1M #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #ΕΜΒΟΛΙΑΣΜΟΙ #koinoniaoramega #Λαρισα #lifestyle",,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434763688150552576
grandradio1,2021-09-06T05:57:04Z,#Θεσσαλονίκη: #Ψαράς πάλεψε πέντε μέρες στη #θάλασσα και από τον #Θερμαϊκό βρέθηκε σώος στη #Λάρισα https://t.co/067AETGQFy #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #ΕΜΒΟΛΙΑΣΜΟΙ #koinoniaoramega,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434757523752501249
grandradio1,2021-09-06T05:51:34Z,"Φαν’τ Σχιπ: «Δώσαμε τα πάντα, δύσκολο να πεις τι είναι δίκαιο και τι όχι…» https://t.co/DRyrqeRq3x #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #ΕΜΒΟΛΙΑΣΜΟΙ #koinoniaoramega #Λαρισα #lifestyle",,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434756139414085643
grandradio1,2021-09-06T05:46:34Z,#ΑΑΔΕ: Νέα ψηφιακή υπηρεσία για τελωνειακές εργασίες https://t.co/dfxpDayhqX #salonikaplus #toprwino #MeToo   #Greece #BigBrotherGR #kalokairinot #Εμβολιο #AgriesMelisses  #COVID19 #Χαλκιδικη #dyoxenoi #ΕΜΒΟΛΙΑΣΜΟΙ #koinoniaoramega #Λαρισα #lifestyle,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1434754881429049345
Woman_TOC,2021-09-05T23:33:09Z,«Το #MeToo είναι σαν το τέλος του Απαρτχάιντ για τις γυναίκες» https://t.co/wUB8iTb1Zg,,,Aπό  παπούτσια μέχρι τέχνη και από διατροφή μέχρι καθημερινά τρικ ευεξίας  και ταξίδια στο γυναικείο site του The TOC. #WomanTOC,Echobox,el,1434660904965222403
SpidersPoisons,2021-09-05T19:08:08Z,"Σας παραξενεύει ότι δεν έχει γίνει καμία αναφορά στα μέσα για το θέμα του #Καλλιανος ενώ έχει περάσει τόσος καιρός και ακόμα δεν έχει ανοίξει ρουθούνι για την καταγγελία που έχει γίνει εις βάρος του #χατζη
#metooGR #MeToo #Σεμεδο",,,😷🐶🐕🐾🐦🐬🌼🌴🍓🥑🍕🍱🧁🍫☕🗺️🏖️🏝️🏞️🎡🧳🌞🎉🎮🕹️🎭🖼️🎨🧵🧶🎶🎤🎹📱🖥️🎞️📷🔎🗓️🗃️🧬🔬🔭🩺⚛️♻️🏴‍☠️,Twitter for Android,el,1434594211949592584
TheTOC_gr,2021-09-05T18:39:37Z,"Αποκαλυπτικός όπως πάντα ο Στράτος Τζώρτζογλου μίλησε σε πρόσφατη συνέντευξή του για το ελληνικό #metoo,τη Φάρμα και το θάνατο της μητέρας του. https://t.co/WhkWEszY4k",,,Ο επίσημος λογαριασμός του The TOC. Eιδήσεις κάθε λεπτό,Echobox,el,1434587037030551554
Mariasagleo,2021-09-05T15:47:33Z,"Κάποιος να πει στο παλικάρι ότι το σοβαρότερο ζήτημα όλων είναι τα απαρχαιωμένα μυαλά του, που δε θα φτιάξουν ούτε στα 30 του, ούτε στα 60 του, άσε δε που ποια λογική γυναίκα θα θελήσει τέτοιο άνθρωπο δίπλα της; #metooGR #MeToo https://t.co/uFbwNp1GPG",,,"ɃɍɇȺŧħɇ, Ŧħɨnꝁ, Łɨvɇ Ɍøȼꝁ ~Εσύ δεν είσαι ΚΤΕΟ κι εγώ δεν είμαι τροχοφόρο, η έγκρισή σου είναι αδιάφορη. ~Όσο κυνηγάς την ψευδαίσθηση, χάνεις την πραγματικότητα.",Twitter Web App,el,1434543733673021446
CHpirocha,2021-09-05T15:22:10Z,Βλέπουμε και τα αποτελέσματα του καλού φαλλοκρατισμου για αυτό μάλλον!!!🤦 #metooGR #metoo https://t.co/ZYFoIQ9WS4,,,ΑΠΟΥΣΊΑ ΖΩ!,Twitter for Android,el,1434537347736027145
kostisbitsios,2021-09-05T15:04:54Z,"«Εξαφανίζουν» τον Πέτρο Φιλιππίδη τα ελληνικά κανάλια 

https://t.co/rKBehQDwJ1 

Όταν το #CancelCulture έχει λόγο ύπαρξης. #MeToo #metooGR #Φιλιππίδης #Φιλιππίδη",,,Lawyer https://t.co/tnXU2SYjwH Activist. 9 years in my life - A TRUE COLLECTOR (according to @BarbraStreisand),Twitter Web App,el,1434533000008642570
naftemporikigr,2021-09-05T14:57:29Z,Σάρον Στόουν: Βραβείο στο Φεστιβάλ Κινηματογράφου της Ζυρίχης https://t.co/qSCNMAylm1  #ZurichFilmFestival #ZFF2021 #ZFFMasters #GoldenEye #Award #Winner #SharonStone #BasicInstinct #hollywood #movie #cinema #metoo #feminism #feminist #Casino #MartinScorsese #naftemporiki https://t.co/5yUTWXfdrt,,,"Ρεπορτάζ, multimedia, ειδήσεις από την Ελλάδα & τον κόσμο.",Twitter Web App,el,1434531135179169798
20_20_mag,2021-09-05T14:43:19Z,"#Καλλιάνος: Η ΝΔ καλύπτει τον βουλευτή της, προσπαθώντας μάλιστα να οικειοποιηθεί και το κίνημα #MeToo - Σφοδρές αντιδράσεις στο Twitter
https://t.co/lKN6NteQ8e",,,ΠΙΣΤΕΨΕ ΣΤΑ ΜΑΤΙΑ ΣΟΥ.,Twitter Web App,el,1434527571266387969
satrapis21,2021-09-05T14:10:08Z,"Τι εγινε θυμηθηκε η δημαδαμα ποιος πασοκος της επιτεθηκε;
#MeToo",,,ξενοδοχος γκουλαγκ επενδυτης,Twitter Web App,el,1434519219790618631
pnsfakos,2021-09-05T14:02:54Z,Καλλιάνος: Άρχισε η προσπάθεια συγκάλυψης από τη ΝΔ! Ζητά και συγχαρητήρια για το #metoo #Καλλιανος  #ΝΔ #ΝΔ_παρακρατος https://t.co/bs2TP8OyAk,,,"Journalist - Reporter

Working:

* https://t.co/wSrhA8yEDF - Chief editor
* https://t.co/el52JBRG4d - Owner
* https://t.co/6Aejbb7W33 - Reporter
* Εφημερίδα ΠΡΩΤΟΣΕΛΙΔΟ - Manager",Twitter Web App,el,1434517399974424581
eretikos_gr,2021-09-05T14:02:29Z,Καλλιάνος: Άρχισε η προσπάθεια συγκάλυψης από τη ΝΔ! Ζητά και συγχαρητήρια για το #metoo #Καλλιανος  #ΝΔ #ΝΔ_παρακρατος https://t.co/396Bo5PnoM,,,,Twitter Web App,el,1434517294684807169
NikoletaFotopo1,2021-09-05T13:53:23Z,"Για τη @neademokratia το #metoo σημαίνει ο βουλευτής της να παραδέχεται ότι παρακολουθεί πορνογραφία ανηλίκων, και να τον συγχωρούμε επειδή έκανε λάθος. Ειναι έγκλημα. Αλλά ο @PrimeministerGR ως δικαστής τον αθωώνει. Θέλετε να συγχωρήσουμε κι άλλα εγκλήματα; #Καλλιανος",,,,Twitter for Android,el,1434515005454573569
vpng13,2021-09-05T13:02:54Z,Δεν καταλαβαίνω τι εννοεί η ΝΔ στην ανακοίνωση της για τον #Καλλιανος ότι επί των ημερών της ξεκίνησε το #MeToo Μήπως ότι ο βιαστής της Μπεκατώρου ήταν στέλεχος της ή μήπως ότι ο Λιγνάδης και ο Γεωργιάδης ήταν στενοί φίλοι του #Μητσοτακη_ξερεις_εσυ,,,"Πολιτική, σκάκι, αθλητισμός, ταινίες και ότι άλλο γουστάρετε. Θρήσκοι, φασίστες και ρατσιστές παίρνουν πούλο.",Twitter for Android,el,1434502299972407298
